fishID,year,month,day,tl,wt
3725,1988,11,NA,97,12
3607,1988,11,NA,97,12
3585,1988,11,NA,97,12
3559,1988,11,NA,97,12
3549,1988,11,NA,97,12
3487,1988,11,NA,97,12
3421,1988,11,NA,97,12
3414,1988,11,NA,97,12
2321,1988,11,NA,97,12
2314,1988,11,NA,97,12
3721,1988,11,NA,97,13
3648,1988,11,NA,97,13
3623,1988,11,NA,97,13
3558,1988,11,NA,97,13
3509,1988,11,NA,97,13
3394,1988,11,NA,97,13
3396,1988,11,NA,97,13
3423,1988,11,NA,97,13
3368,1988,11,NA,97,13
3332,1988,11,NA,97,13
2323,1988,11,NA,97,13
2296,1988,11,NA,97,13
2294,1988,11,NA,97,13
3479,1988,11,NA,97,14
3538,1988,11,NA,98,13
3536,1988,11,NA,98,13
3533,1988,11,NA,98,13
3532,1988,11,NA,98,13
3531,1988,11,NA,98,13
3504,1988,11,NA,98,13
3481,1988,11,NA,98,13
3483,1988,11,NA,98,13
3365,1988,11,NA,98,13
3511,1988,11,NA,98,13
3609,1988,11,NA,98,14
3500,1988,11,NA,98,14
3395,1988,11,NA,98,14
3364,1988,11,NA,98,14
2295,1988,11,NA,98,14
3513,1988,11,NA,99,12
3720,1988,11,NA,99,13
3632,1988,11,NA,99,13
3580,1988,11,NA,99,13
3403,1988,11,NA,99,13
3411,1988,11,NA,99,13
3407,1988,11,NA,99,13
3404,1988,11,NA,99,13
2311,1988,11,NA,99,13
2307,1988,11,NA,99,13
2304,1988,11,NA,99,13
2303,1988,11,NA,99,13
3614,1988,11,NA,99,14
3499,1988,11,NA,99,14
3401,1988,11,NA,99,14
2301,1988,11,NA,99,14
3622,1988,11,NA,99,15
3605,1988,11,NA,99,15
3497,1988,11,NA,99,15
3399,1988,11,NA,99,15
2299,1988,11,NA,99,15
3592,1988,11,NA,100,12
3528,1988,11,NA,100,12
3636,1988,11,NA,100,13
3578,1988,11,NA,100,13
3606,1988,11,NA,100,13
3717,1988,11,NA,100,13
3586,1988,11,NA,100,13
3582,1988,11,NA,100,13
3480,1988,11,NA,100,13
3485,1988,11,NA,100,13
3416,1988,11,NA,100,13
2316,1988,11,NA,100,13
3561,1988,11,NA,100,14
3529,1988,11,NA,100,14
3502,1988,11,NA,100,14
3522,1988,11,NA,100,15
3400,1988,11,NA,100,15
3397,1988,11,NA,100,15
2300,1988,11,NA,100,15
2297,1988,11,NA,100,15
3608,1988,11,NA,101,13
3526,1988,11,NA,101,13
3402,1988,11,NA,101,13
2302,1988,11,NA,101,13
3503,1988,11,NA,101,14
3491,1988,11,NA,101,14
3484,1988,11,NA,101,14
3366,1988,11,NA,101,14
3327,1988,11,NA,101,14
3475,1988,11,NA,101,15
3719,1988,11,NA,102,13
3718,1988,11,NA,102,14
3493,1988,11,NA,102,14
3477,1988,11,NA,102,14
3330,1988,11,NA,102,14
3577,1988,11,NA,102,15
3495,1988,11,NA,102,15
3486,1988,11,NA,102,15
3367,1988,11,NA,102,15
3393,1988,11,NA,102,15
2293,1988,11,NA,102,15
3488,1988,11,NA,102,16
3498,1988,11,NA,103,14
3716,1988,11,NA,103,15
3633,1988,11,NA,103,15
3613,1988,11,NA,103,15
3328,1988,11,NA,103,15
3474,1988,11,NA,103,16
3478,1988,11,NA,103,17
3525,1988,11,NA,104,12
3686,1988,11,NA,104,14
3714,1988,11,NA,104,16
3360,1988,11,NA,104,16
3398,1988,11,NA,105,14
2298,1988,11,NA,105,14
3715,1988,11,NA,105,15
3634,1988,11,NA,105,15
3524,1988,11,NA,105,15
3523,1988,11,NA,105,15
3501,1988,11,NA,105,15
3685,1988,11,NA,105,16
3683,1988,11,NA,105,16
3617,1988,11,NA,105,16
3476,1988,11,NA,105,16
3363,1988,11,NA,105,16
3682,1988,11,NA,105,17
3362,1988,11,NA,105,17
3490,1988,11,NA,105,17
3326,1988,11,NA,105,18
3489,1988,11,NA,106,15
3713,1988,11,NA,106,16
3687,1988,11,NA,106,16
3494,1988,11,NA,107,15
3521,1988,11,NA,107,16
3496,1988,11,NA,107,16
3361,1988,11,NA,108,16
3684,1988,11,NA,108,17
3359,1988,11,NA,109,17
3680,1988,11,NA,109,18
3712,1988,11,NA,110,18
3681,1988,11,NA,111,18
3678,1988,11,NA,113,20
3677,1988,11,NA,113,20
3679,1988,11,NA,113,21
3674,1988,11,NA,115,20
3473,1988,11,NA,115,20
3673,1988,11,NA,115,22
3676,1988,11,NA,116,22
3670,1988,11,NA,116,24
3672,1988,11,NA,117,22
3392,1988,11,NA,118,24
3675,1988,11,NA,119,23
3671,1988,11,NA,119,24
3471,1988,11,NA,120,25
3325,1988,11,NA,120,28
3745,1988,11,NA,121,23.04
3472,1988,11,NA,122,24
3669,1988,11,NA,123,24
3668,1988,11,NA,123,26
3470,1988,11,NA,124,26
3464,1988,11,NA,124,29
3466,1988,11,NA,124,30
3324,1988,11,NA,126,25
3323,1988,11,NA,126,28
3469,1988,11,NA,126,29
3711,1988,11,NA,127,27
3391,1988,11,NA,127,28
3390,1988,11,NA,127,29
3667,1988,11,NA,128,28
3463,1988,11,NA,128,29
3461,1988,11,NA,128,31
3468,1988,11,NA,129,29
3465,1988,11,NA,129,30
3462,1988,11,NA,130,32
3358,1988,11,NA,131,32
3459,1988,11,NA,131,34
3706,1988,11,NA,132,31
3467,1988,11,NA,132,32
3666,1988,11,NA,132,36
3389,1988,11,NA,133,31
3710,1988,11,NA,133,32
3460,1988,11,NA,134,32
3458,1988,11,NA,134,37
3665,1988,11,NA,135,34
3663,1988,11,NA,135,34
3664,1988,11,NA,135,35
3388,1988,11,NA,136,32
3357,1988,11,NA,137,34
3356,1988,11,NA,138,35
3708,1988,11,NA,139,41
3662,1988,11,NA,140,38
3661,1988,11,NA,140,38
3354,1988,11,NA,140,39
3456,1988,11,NA,141,38
3457,1988,11,NA,141,41
3353,1988,11,NA,141,42
3709,1988,11,NA,142,40
3387,1988,11,NA,144,45
3455,1988,11,NA,145,43
3454,1988,11,NA,145,43
3707,1988,11,NA,145,44
3355,1988,11,NA,145,45
3321,1988,11,NA,149,52
3351,1988,11,NA,152,51
3322,1988,11,NA,152,51
3386,1988,11,NA,153,53
3352,1988,11,NA,153,58
260,1989,1,NA,92,8.42
274,1989,1,NA,148,48.61
275,1989,3,NA,114,19.3
163,1989,3,NA,126,24.72
131,1989,3,NA,147,42.55
106,1989,6,NA,68,4
46,1989,6,NA,77,5.93
127,1989,6,NA,77,7.72
85,1989,6,NA,78,5.19
95,1989,6,NA,79,6.36
124,1989,6,NA,79,6.83
11,1989,6,NA,80,5.84
65,1989,6,NA,80,6.36
128,1989,6,NA,81,6.75
94,1989,6,NA,83,6.76
218,1989,6,NA,84,7.49
2,1989,6,NA,84,7.52
165,1989,6,NA,85,8.03
79,1989,6,NA,86,6.71
5,1989,6,NA,86,7.86
7,1989,6,NA,86,7.99
217,1989,6,NA,86,8.56
122,1989,6,NA,86,9.6
87,1989,6,NA,87,6.95
279,1989,6,NA,87,7.17
15,1989,6,NA,87,7.51
230,1989,6,NA,87,8.69
256,1989,6,NA,87,9.29
97,1989,6,NA,88,7.24
6,1989,6,NA,88,7.71
227,1989,6,NA,88,8
28,1989,6,NA,88,8.06
86,1989,6,NA,88,8.28
224,1989,6,NA,88,8.4
3,1989,6,NA,88,8.95
207,1989,6,NA,88,9.17
206,1989,6,NA,88,9.3
255,1989,6,NA,88,10.3
93,1989,6,NA,89,7.54
173,1989,6,NA,89,7.67
169,1989,6,NA,89,8.7
10,1989,6,NA,89,9.56
168,1989,6,NA,89,10.39
99,1989,6,NA,90,7.57
27,1989,6,NA,90,8.26
167,1989,6,NA,90,8.45
29,1989,6,NA,90,8.56
172,1989,6,NA,90,8.8
225,1989,6,NA,90,8.86
8,1989,6,NA,90,8.94
55,1989,6,NA,90,9.14
1,1989,6,NA,90,9.37
16,1989,6,NA,90,9.48
51,1989,6,NA,90,10.04
253,1989,6,NA,90,10.51
192,1989,6,NA,91,8.83
139,1989,6,NA,91,9.44
171,1989,6,NA,91,9.44
223,1989,6,NA,91,9.93
38,1989,6,NA,91,10.12
259,1989,6,NA,91,10.56
153,1989,6,NA,91,10.6
126,1989,6,NA,92,8.69
170,1989,6,NA,92,9.33
69,1989,6,NA,92,9.67
114,1989,6,NA,92,10.33
17,1989,6,NA,92,10.38
61,1989,6,NA,92,10.89
272,1989,6,NA,92,11.05
22,1989,6,NA,93,8.24
100,1989,6,NA,93,8.28
201,1989,6,NA,93,9.03
19,1989,6,NA,93,9.08
32,1989,6,NA,93,9.12
101,1989,6,NA,93,9.58
216,1989,6,NA,93,9.86
221,1989,6,NA,93,9.94
229,1989,6,NA,93,11.07
9,1989,6,NA,94,9.17
92,1989,6,NA,94,9.38
96,1989,6,NA,94,9.46
228,1989,6,NA,94,9.83
228,1989,6,NA,94,9.83
199,1989,6,NA,94,9.84
56,1989,6,NA,94,9.94
121,1989,6,NA,94,10.3
18,1989,6,NA,95,7.95
30,1989,6,NA,95,9.13
21,1989,6,NA,95,9.98
226,1989,6,NA,95,10.09
136,1989,6,NA,95,10.52
248,1989,6,NA,95,11.01
24,1989,6,NA,95,11.23
252,1989,6,NA,95,11.42
174,1989,6,NA,95,11.71
246,1989,6,NA,95,12.01
68,1989,6,NA,95,12.71
77,1989,6,NA,96,9.85
83,1989,6,NA,96,9.96
258,1989,6,NA,96,9.96
249,1989,6,NA,96,10.04
190,1989,6,NA,96,10.87
47,1989,6,NA,96,10.95
202,1989,6,NA,96,11.4
254,1989,6,NA,96,11.53
63,1989,6,NA,96,11.8
143,1989,6,NA,96,12.61
70,1989,6,NA,96,13.57
57,1989,6,NA,97,11.13
257,1989,6,NA,97,11.14
247,1989,6,NA,97,11.4
76,1989,6,NA,97,12.1
148,1989,6,NA,97,12.29
74,1989,6,NA,97,12.77
195,1989,6,NA,97,12.94
205,1989,6,NA,97,13.59
215,1989,6,NA,97,14.18
31,1989,6,NA,98,10.2
90,1989,6,NA,98,10.58
12,1989,6,NA,98,10.81
196,1989,6,NA,98,11.54
251,1989,6,NA,98,11.55
71,1989,6,NA,98,11.8
144,1989,6,NA,98,12.44
91,1989,6,NA,98,12.46
200,1989,6,NA,98,12.94
66,1989,6,NA,98,13.24
250,1989,6,NA,98,13.38
133,1989,6,NA,99,10.87
26,1989,6,NA,99,10.96
162,1989,6,NA,99,12.88
72,1989,6,NA,99,13.01
210,1989,6,NA,99,13.27
105,1989,6,NA,99,13.37
4,1989,6,NA,99,13.63
115,1989,6,NA,99,14.01
75,1989,6,NA,100,12.37
112,1989,6,NA,100,13.05
13,1989,6,NA,100,13.69
123,1989,6,NA,101,11.77
137,1989,6,NA,101,12.71
243,1989,6,NA,101,13.56
125,1989,6,NA,101,14.1
62,1989,6,NA,102,12.18
222,1989,6,NA,102,13.23
245,1989,6,NA,102,13.37
166,1989,6,NA,102,13.41
193,1989,6,NA,102,13.53
25,1989,6,NA,102,13.98
73,1989,6,NA,102,14.09
67,1989,6,NA,102,14.12
149,1989,6,NA,102,15.17
138,1989,6,NA,102,15.46
209,1989,6,NA,103,13.2
119,1989,6,NA,103,13.87
213,1989,6,NA,103,14.74
35,1989,6,NA,104,11.06
20,1989,6,NA,104,11.49
82,1989,6,NA,104,12.84
113,1989,6,NA,104,12.99
244,1989,6,NA,104,13.61
214,1989,6,NA,104,13.9
212,1989,6,NA,104,14.62
23,1989,6,NA,104,15.17
36,1989,6,NA,105,11.89
42,1989,6,NA,105,12.68
88,1989,6,NA,105,13.45
33,1989,6,NA,105,14.01
53,1989,6,NA,105,14.28
60,1989,6,NA,105,14.91
140,1989,6,NA,105,15.81
175,1989,6,NA,105,15.84
145,1989,6,NA,105,15.94
54,1989,6,NA,106,14.45
52,1989,6,NA,106,14.79
203,1989,6,NA,106,16.04
141,1989,6,NA,107,16.06
268,1989,6,NA,107,16.4
187,1989,6,NA,108,15.9
118,1989,6,NA,108,16.24
110,1989,6,NA,108,17.48
211,1989,6,NA,109,14.9
98,1989,6,NA,109,15.34
14,1989,6,NA,109,16.45
117,1989,6,NA,109,18.01
146,1989,6,NA,109,18.66
152,1989,6,NA,109,20.09
204,1989,6,NA,110,15.84
64,1989,6,NA,110,16.76
120,1989,6,NA,110,18.21
142,1989,6,NA,110,18.45
111,1989,6,NA,111,13.57
48,1989,6,NA,111,17.18
271,1989,6,NA,112,18.78
191,1989,6,NA,113,15.57
116,1989,6,NA,113,18.05
194,1989,6,NA,114,18.74
220,1989,6,NA,115,17.84
134,1989,6,NA,116,16.01
59,1989,6,NA,118,18.81
129,1989,6,NA,119,20.81
189,1989,6,NA,120,24.8
89,1989,6,NA,121,16.93
160,1989,6,NA,122,21.64
84,1989,6,NA,123,18.3
151,1989,6,NA,123,22.92
78,1989,6,NA,124,21.28
219,1989,6,NA,124,23.36
159,1989,6,NA,124,24.78
39,1989,6,NA,125,24.96
80,1989,6,NA,126,22.49
186,1989,6,NA,127,21.08
135,1989,6,NA,127,22.27
49,1989,6,NA,127,24.73
104,1989,6,NA,127,26.2
179,1989,6,NA,129,27.17
241,1989,6,NA,129,28.1
239,1989,6,NA,130,27.49
188,1989,6,NA,131,24.52
233,1989,6,NA,131,27.8
50,1989,6,NA,131,28.36
267,1989,6,NA,132,27.41
235,1989,6,NA,132,29.45
156,1989,6,NA,133,26.37
34,1989,6,NA,133,26.96
147,1989,6,NA,133,31.12
242,1989,6,NA,134,28.71
130,1989,6,NA,134,29.17
269,1989,6,NA,134,31.91
102,1989,6,NA,134,32.7
270,1989,6,NA,134,33.27
231,1989,6,NA,134,34.96
184,1989,6,NA,135,27.34
237,1989,6,NA,135,28.73
81,1989,6,NA,135,28.85
238,1989,6,NA,135,29.51
58,1989,6,NA,135,33.64
197,1989,6,NA,136,30.37
240,1989,6,NA,136,30.45
176,1989,6,NA,136,32.96
40,1989,6,NA,136,34.94
154,1989,6,NA,137,25.74
157,1989,6,NA,137,29.56
103,1989,6,NA,137,31.58
208,1989,6,NA,137,34.8
185,1989,6,NA,138,28.82
158,1989,6,NA,138,33.07
183,1989,6,NA,138,33.62
132,1989,6,NA,138,34.22
155,1989,6,NA,138,34.41
236,1989,6,NA,138,37
177,1989,6,NA,139,34.05
161,1989,6,NA,139,39.99
178,1989,6,NA,140,33.35
164,1989,6,NA,140,34.54
182,1989,6,NA,141,30.28
198,1989,6,NA,141,34.5
150,1989,6,NA,142,38.53
180,1989,6,NA,143,35.62
232,1989,6,NA,144,35.84
181,1989,6,NA,144,38.13
45,1989,6,NA,145,36.22
108,1989,6,NA,146,38.62
234,1989,6,NA,147,36.12
44,1989,6,NA,147,42.82
41,1989,6,NA,148,41.38
43,1989,6,NA,150,37.61
107,1989,6,NA,166,57.79
109,1989,6,NA,169,74.29
340,1989,7,NA,79,6.85
321,1989,7,NA,85,8.92
304,1989,7,NA,85,9.07
365,1989,7,NA,86,8.88
336,1989,7,NA,90,10.89
339,1989,7,NA,91,10.54
311,1989,7,NA,93,10
294,1989,7,NA,93,11.56
331,1989,7,NA,93,12.09
352,1989,7,NA,94,11.27
335,1989,7,NA,94,12.07
557,1989,7,NA,94,12.69
309,1989,7,NA,95,11.67
372,1989,7,NA,95,12.67
293,1989,7,NA,95,12.75
291,1989,7,NA,95,13.43
301,1989,7,NA,95,13.53
310,1989,7,NA,96,12.35
330,1989,7,NA,96,13.39
281,1989,7,NA,97,12.58
325,1989,7,NA,97,12.67
323,1989,7,NA,97,12.79
327,1989,7,NA,97,12.99
333,1989,7,NA,97,13.39
371,1989,7,NA,97,13.47
302,1989,7,NA,97,14.05
284,1989,7,NA,98,11.87
329,1989,7,NA,98,13
360,1989,7,NA,98,13.83
298,1989,7,NA,98,14.08
374,1989,7,NA,98,15.57
351,1989,7,NA,99,12.89
316,1989,7,NA,99,13.12
320,1989,7,NA,100,12.53
315,1989,7,NA,100,13.39
300,1989,7,NA,100,15.08
334,1989,7,NA,100,15.26
299,1989,7,NA,100,15.43
559,1989,7,NA,100,16.82
332,1989,7,NA,101,13.44
536,1989,7,NA,101,13.51
338,1989,7,NA,101,14.52
296,1989,7,NA,101,14.69
312,1989,7,NA,101,14.82
344,1989,7,NA,101,15
549,1989,7,NA,101,15.44
319,1989,7,NA,102,12.73
550,1989,7,NA,102,13.16
369,1989,7,NA,102,13.39
342,1989,7,NA,102,15.62
326,1989,7,NA,102,16.17
289,1989,7,NA,103,15.32
337,1989,7,NA,103,15.73
375,1989,7,NA,103,15.82
578,1989,7,NA,103,18.04
583,1989,7,NA,104,14.74
349,1989,7,NA,104,15.76
348,1989,7,NA,105,14.08
313,1989,7,NA,105,14.8
558,1989,7,NA,105,15.69
363,1989,7,NA,105,15.69
322,1989,7,NA,105,16.21
307,1989,7,NA,105,16.32
535,1989,7,NA,105,16.48
560,1989,7,NA,105,16.75
364,1989,7,NA,105,17.67
545,1989,7,NA,105,17.69
370,1989,7,NA,106,12.37
562,1989,7,NA,106,14.33
341,1989,7,NA,106,16.13
548,1989,7,NA,106,16.68
286,1989,7,NA,107,14.99
318,1989,7,NA,107,16.1
538,1989,7,NA,107,16.78
314,1989,7,NA,108,16.34
350,1989,7,NA,108,17.13
367,1989,7,NA,108,17.14
295,1989,7,NA,108,18.65
553,1989,7,NA,108,18.74
579,1989,7,NA,109,16.76
292,1989,7,NA,109,16.81
324,1989,7,NA,109,18.3
297,1989,7,NA,109,18.61
285,1989,7,NA,110,16.57
347,1989,7,NA,110,17.68
343,1989,7,NA,110,17.91
308,1989,7,NA,112,17.17
373,1989,7,NA,112,18.58
581,1989,7,NA,112,20.76
346,1989,7,NA,112,21.86
556,1989,7,NA,113,15.45
547,1989,7,NA,113,20.8
290,1989,7,NA,113,20.8
328,1989,7,NA,113,22.36
566,1989,7,NA,114,18.68
366,1989,7,NA,114,19.4
576,1989,7,NA,114,21.15
555,1989,7,NA,114,22.78
580,1989,7,NA,115,21.58
362,1989,7,NA,115,23.2
282,1989,7,NA,116,18.9
303,1989,7,NA,116,19.73
551,1989,7,NA,116,19.92
625,1989,7,NA,116,22.16
682,1989,7,NA,118,20.14
577,1989,7,NA,118,22.62
552,1989,7,NA,119,23.19
359,1989,7,NA,119,23.94
572,1989,7,NA,120,24.64
537,1989,7,NA,121,21
357,1989,7,NA,121,24.88
306,1989,7,NA,122,20.61
574,1989,7,NA,122,21.94
546,1989,7,NA,123,24.71
571,1989,7,NA,124,25.69
358,1989,7,NA,124,26.46
544,1989,7,NA,125,26.6
575,1989,7,NA,125,28.02
345,1989,7,NA,126,22.95
361,1989,7,NA,126,26.32
532,1989,7,NA,126,28.25
543,1989,7,NA,126,30.12
317,1989,7,NA,127,23.78
570,1989,7,NA,127,25.83
376,1989,7,NA,127,28.82
573,1989,7,NA,130,31
569,1989,7,NA,131,32.55
287,1989,7,NA,134,37.91
273,1989,7,NA,135,30.53
561,1989,7,NA,135,32.63
582,1989,7,NA,136,33.59
368,1989,7,NA,137,34.29
702,1989,7,NA,137,36.19
288,1989,7,NA,138,33.4
542,1989,7,NA,138,34.5
568,1989,7,NA,138,38.5
356,1989,7,NA,139,33.89
280,1989,7,NA,140,37.6
531,1989,7,NA,141,39
541,1989,7,NA,142,41.52
354,1989,7,NA,142,43.92
353,1989,7,NA,143,39.56
355,1989,7,NA,143,43.85
530,1989,7,NA,144,42.71
305,1989,7,NA,146,44.72
534,1989,7,NA,147,43.31
554,1989,7,NA,148,40.76
283,1989,7,NA,149,42.54
533,1989,7,NA,149,42.79
567,1989,7,NA,157,53.32
539,1989,7,NA,157,58.05
540,1989,7,NA,158,50.7
1577,1989,8,NA,55,1.7
1501,1989,8,NA,55,2
676,1989,8,NA,55,2.08
836,1989,8,NA,55,2.09
1468,1989,8,NA,55,2.1
740,1989,8,NA,55,2.12
711,1989,8,NA,55,2.19
710,1989,8,NA,55,2.19
734,1989,8,NA,55,2.2
1592,1989,8,NA,55,2.2
724,1989,8,NA,55,2.26
1507,1989,8,NA,55,2.3
1495,1989,8,NA,55,2.3
1496,1989,8,NA,55,2.3
677,1989,8,NA,55,2.31
775,1989,8,NA,55,2.45
884,1989,8,NA,55,2.48
822,1989,8,NA,55,2.48
1485,1989,8,NA,55,2.5
718,1989,8,NA,55,2.6
719,1989,8,NA,56,1.95
731,1989,8,NA,56,2.06
741,1989,8,NA,56,2.08
717,1989,8,NA,56,2.36
1508,1989,8,NA,56,2.4
1500,1989,8,NA,56,2.4
739,1989,8,NA,56,2.41
1512,1989,8,NA,56,2.5
752,1989,8,NA,56,2.59
833,1989,8,NA,56,2.61
866,1989,8,NA,56,2.76
688,1989,8,NA,57,2.39
708,1989,8,NA,57,2.43
835,1989,8,NA,57,2.44
707,1989,8,NA,57,2.5
742,1989,8,NA,57,2.51
721,1989,8,NA,57,2.53
747,1989,8,NA,57,2.74
824,1989,8,NA,57,2.75
825,1989,8,NA,57,2.75
1598,1989,8,NA,57,3.1
1583,1989,8,NA,58,2.2
1581,1989,8,NA,58,2.3
1615,1989,8,NA,58,2.3
1575,1989,8,NA,58,2.4
1499,1989,8,NA,58,2.5
838,1989,8,NA,58,2.55
713,1989,8,NA,58,2.59
730,1989,8,NA,58,2.65
1573,1989,8,NA,58,2.7
881,1989,8,NA,58,2.7
821,1989,8,NA,58,2.7
1509,1989,8,NA,58,2.8
828,1989,8,NA,58,2.89
1493,1989,8,NA,58,2.9
1513,1989,8,NA,58,3
1498,1989,8,NA,58,3
715,1989,8,NA,59,2.34
1610,1989,8,NA,59,2.4
1585,1989,8,NA,59,2.5
1607,1989,8,NA,59,2.6
1602,1989,8,NA,59,2.7
1479,1989,8,NA,59,2.7
1471,1989,8,NA,59,2.7
1579,1989,8,NA,59,2.8
1481,1989,8,NA,59,2.8
750,1989,8,NA,59,2.83
674,1989,8,NA,59,2.89
1605,1989,8,NA,59,2.9
944,1989,8,NA,59,2.93
1478,1989,8,NA,59,3.1
1590,1989,8,NA,60,2.6
1576,1989,8,NA,60,2.6
837,1989,8,NA,60,2.82
712,1989,8,NA,60,2.89
1484,1989,8,NA,60,2.9
1514,1989,8,NA,60,2.9
1492,1989,8,NA,60,3
893,1989,8,NA,60,3.01
830,1989,8,NA,60,3.16
663,1989,8,NA,60,3.32
1450,1989,8,NA,60,3.6
1616,1989,8,NA,61,2.5
1588,1989,8,NA,61,2.5
1601,1989,8,NA,61,2.6
1600,1989,8,NA,61,2.7
849,1989,8,NA,61,2.77
1595,1989,8,NA,61,2.8
1589,1989,8,NA,61,2.8
1593,1989,8,NA,61,2.9
912,1989,8,NA,61,2.95
829,1989,8,NA,61,3.02
1490,1989,8,NA,61,3.1
1497,1989,8,NA,61,3.2
1502,1989,8,NA,61,3.2
859,1989,8,NA,61,3.32
1470,1989,8,NA,62,2.8
1586,1989,8,NA,62,3
1505,1989,8,NA,62,3.1
896,1989,8,NA,62,3.28
826,1989,8,NA,62,3.38
1511,1989,8,NA,62,3.4
1483,1989,8,NA,62,3.5
797,1989,8,NA,62,3.62
827,1989,8,NA,62,3.77
911,1989,8,NA,62,3.84
1580,1989,8,NA,63,2.7
1605,1989,8,NA,63,3.1
1603,1989,8,NA,63,3.3
860,1989,8,NA,63,3.37
1489,1989,8,NA,63,3.4
964,1989,8,NA,63,3.59
1569,1989,8,NA,63,4
1596,1989,8,NA,64,2.9
746,1989,8,NA,64,3.1
1572,1989,8,NA,64,3.1
1584,1989,8,NA,64,3.2
868,1989,8,NA,64,3.3
869,1989,8,NA,64,3.5
913,1989,8,NA,64,3.61
796,1989,8,NA,64,4.01
1494,1989,8,NA,65,3.4
1488,1989,8,NA,65,3.5
873,1989,8,NA,65,3.61
862,1989,8,NA,65,3.67
831,1989,8,NA,65,3.81
878,1989,8,NA,65,3.82
864,1989,8,NA,65,3.84
872,1989,8,NA,65,3.9
819,1989,8,NA,65,3.96
870,1989,8,NA,65,4.16
1587,1989,8,NA,66,3.3
1608,1989,8,NA,66,3.4
914,1989,8,NA,66,3.69
1604,1989,8,NA,66,3.7
882,1989,8,NA,66,3.79
1591,1989,8,NA,66,3.8
1571,1989,8,NA,66,3.8
892,1989,8,NA,66,3.88
880,1989,8,NA,66,4.36
909,1989,8,NA,67,3.74
820,1989,8,NA,67,4.11
760,1989,8,NA,67,4.43
877,1989,8,NA,67,4.46
874,1989,8,NA,68,3.97
659,1989,8,NA,68,4.64
762,1989,8,NA,68,5.05
1578,1989,8,NA,69,3.6
883,1989,8,NA,69,4.28
794,1989,8,NA,69,4.38
761,1989,8,NA,69,5.14
879,1989,8,NA,70,4.2
858,1989,8,NA,70,4.24
1451,1989,8,NA,70,4.4
871,1989,8,NA,70,4.78
846,1989,8,NA,70,4.98
885,1989,8,NA,70,5.17
867,1989,8,NA,71,4.58
875,1989,8,NA,71,4.79
864,1989,8,NA,71,4.84
759,1989,8,NA,71,4.96
943,1989,8,NA,72,5
941,1989,8,NA,73,5
963,1989,8,NA,73,5.01
910,1989,8,NA,73,5.11
861,1989,8,NA,73,5.15
908,1989,8,NA,73,5.6
886,1989,8,NA,74,5.18
903,1989,8,NA,74,5.48
876,1989,8,NA,75,5.12
848,1989,8,NA,75,5.31
904,1989,8,NA,75,5.35
959,1989,8,NA,75,5.85
962,1989,8,NA,76,5.61
845,1989,8,NA,76,5.79
856,1989,8,NA,77,6.06
863,1989,8,NA,78,4.54
855,1989,8,NA,78,5.62
905,1989,8,NA,78,6.61
957,1989,8,NA,79,6.25
958,1989,8,NA,80,6.69
960,1989,8,NA,81,6.89
907,1989,8,NA,81,8.06
906,1989,8,NA,82,7.98
961,1989,8,NA,83,7.55
773,1989,8,NA,84,8.06
684,1989,8,NA,92,11.01
931,1989,8,NA,93,9.76
790,1989,8,NA,97,12.26
657,1989,8,NA,98,11.32
667,1989,8,NA,98,13.99
1515,1989,8,NA,98,14.6
1570,1989,8,NA,99,12.2
792,1989,8,NA,99,16.76
807,1989,8,NA,100,13.66
844,1989,8,NA,103,12.31
812,1989,8,NA,103,14.74
779,1989,8,NA,105,14.44
1568,1989,8,NA,105,15.5
793,1989,8,NA,105,16.02
815,1989,8,NA,105,16.66
671,1989,8,NA,105,16.85
670,1989,8,NA,105,16.95
808,1989,8,NA,106,13.45
672,1989,8,NA,106,14.63
805,1989,8,NA,106,15.91
1452,1989,8,NA,106,17.7
769,1989,8,NA,107,17.76
803,1989,8,NA,107,18.36
854,1989,8,NA,108,14.81
857,1989,8,NA,108,17.77
683,1989,8,NA,108,18.9
669,1989,8,NA,108,19.34
813,1989,8,NA,109,16.6
780,1989,8,NA,109,17.93
1566,1989,8,NA,110,16.7
706,1989,8,NA,110,17.32
668,1989,8,NA,110,17.6
806,1989,8,NA,110,18.11
1565,1989,8,NA,110,18.2
937,1989,8,NA,110,20.37
784,1989,8,NA,111,17.28
791,1989,8,NA,111,18.15
754,1989,8,NA,111,18.91
770,1989,8,NA,111,19.17
889,1989,8,NA,111,21.85
814,1989,8,NA,112,19.02
766,1989,8,NA,112,19.75
789,1989,8,NA,112,20.81
767,1989,8,NA,112,24.12
656,1989,8,NA,113,20.14
894,1989,8,NA,113,20.94
940,1989,8,NA,114,19.71
802,1989,8,NA,114,20
1473,1989,8,NA,114,21.6
938,1989,8,NA,115,21.29
764,1989,8,NA,115,22.34
1567,1989,8,NA,115,22.6
956,1989,8,NA,115,23.69
811,1989,8,NA,116,19.88
703,1989,8,NA,116,20.81
768,1989,8,NA,116,23.06
772,1989,8,NA,116,23.51
939,1989,8,NA,117,18.78
804,1989,8,NA,117,21.15
800,1989,8,NA,117,21.48
930,1989,8,NA,117,21.5
936,1989,8,NA,117,22.93
756,1989,8,NA,118,20.81
704,1989,8,NA,118,21.55
1453,1989,8,NA,119,21.3
1517,1989,8,NA,119,23.3
895,1989,8,NA,119,25.71
1516,1989,8,NA,120,21.4
929,1989,8,NA,120,25.93
658,1989,8,NA,120,26.84
